seg_softmax,of_confidence,target
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_2.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_2.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_3.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_3.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_4.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_4.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_5.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_5.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_6.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_6.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_7.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_7.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_8.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_8.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_9.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_9.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_10.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_10.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_11.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_11.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_12.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_12.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_13.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_13.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_14.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_14.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_15.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_15.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_16.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_16.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_17.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_17.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_18.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_18.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_19.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_19.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_20.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_20.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_21.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_21.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_22.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_22.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_23.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_23.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_24.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_24.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_25.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_25.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_26.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_26.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_27.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_27.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_28.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_28.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_29.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_29.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_30.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_30.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_31.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_31.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_32.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_32.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_33.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_33.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_34.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_34.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_35.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_35.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_36.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_36.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_37.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_37.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_38.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_38.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_39.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_39.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_40.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_40.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_41.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_41.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_42.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_42.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_43.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_43.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_44.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_44.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_45.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_45.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_46.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_46.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_47.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_47.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_48.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_48.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_49.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_49.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_50.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_50.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_51.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_51.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_52.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_52.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_53.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_53.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_54.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_54.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_55.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_55.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_56.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_56.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_57.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_57.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_58.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_58.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_59.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_59.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_60.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_60.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_61.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_61.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_62.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_62.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_63.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_63.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_64.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_64.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_65.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_65.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_66.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_66.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_67.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_67.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_68.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_68.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_69.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_69.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_70.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_70.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_71.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_71.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_72.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_72.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_73.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_73.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_74.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_74.npy
/root/autodl-tmp/data/FusionApproach/train_numpy_files/seg_softmax_flamingo_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/of_confidence_flamingo_75.npy,/root/autodl-tmp/data/FusionApproach/train_numpy_files/target_flamingo_75.npy
